res_id,name,url,address,city,locality,cuisines,timings,highlights,aggregate_rating,votes,average_cost_for_one
18746976,Madni Non Veg Restaurant,https://www.zomato.com/indore/madni-non-veg-restaurant-gangwal-bus-stand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Dhar Road, Near Gangwal Bus Stand, Chandan Nagar, Gangwal Bus Stand, Indore",Indore,Gangwal Bus Stand,"North Indian, Biryani",11am – 12midnight (Mon-Sun),"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating']",4.1,294,200
1402191,Chai Kaapi,https://www.zomato.com/indore/chai-kaapi-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mehra Bhawan, Patrakar Square, Saket, Old Palasia, Indore",Indore,Old Palasia,"Fast Food, Beverages, Tea",10am – 2am (Mon-Sun),"['Dinner', 'Takeaway Available', 'Debit Card', 'Delivery', 'Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'All Day Breakfast', 'Live Sports Screening', 'Digital Payments Accepted', 'Pure Veg']",4.1,389,175
1402563,Chakhna Cafe,https://www.zomato.com/indore/chakhna-cafe-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shekhar Central, Old Palasia, Indore",Indore,Old Palasia,"Chinese, Fast Food, North Indian, Beverages","8am – 12midnight (Mon-Sat),8am – 11:59am, 6:30pm – 12midnight (Sun)","['Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Indoor Seating', 'Bulk Orders Accepted', 'Pure Veg']",3.9,638,175
1401675,Pizza Hut,https://www.zomato.com/indore/pizza-hut-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"UG 7/8, Rafael Tower, Saket Square, Old Palasia, Indore",Indore,Old Palasia,"Pizza, Fast Food, Italian",11 AM to 11 PM,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Free Parking', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned', 'Axis Bank - Dining Delights']",3.3,422,350
1400064,The Chocolate Room,https://www.zomato.com/indore/the-chocolate-room-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"UG-7, BCM Heights, Scheme 54, PU4, Vijay Nagar, Indore",Indore,"BCM Heights, Vijay Nagar","Cafe, Desserts",10:30 AM to 11 PM,"['Lunch', 'Debit Card', 'Dinner', 'Takeaway Available', 'Mall Parking', 'Delivery', 'No Alcohol Available', 'Cash', 'Credit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Table Reservation Not Required', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",3.9,352,350
1401929,Sam's Momos,https://www.zomato.com/indore/sams-momos-1-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 35-36, 56 Shops, New Palasia, Indore",Indore,"56 Dukan, New Palasia","Momos, Chinese, Rolls, North Indian, Fast Food",12 Noon to 12 Midnight,"['Takeaway Available', 'Lunch', 'Cash', 'Dinner', 'Delivery', 'Indoor Seating']",4.0,382,250
1400155,McDonald's,https://www.zomato.com/indore/mcdonalds-2-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Mangal City Mall, AB Road, Vijay Nagar, Indore",Indore,"Mangal City Mall, Vijay Nagar","Burger, Fast Food, Beverages, Cafe, Desserts",9 AM to 1 AM,"['Mall Parking', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Digital Payments Accepted', 'Air Conditioned', 'Indoor Seating']",4.1,360,250
1401332,Noor's Kitchen,https://www.zomato.com/indore/noors-kitchen-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 16, Shekhar Planet, Near Reliance Fresh, Vijay Nagar, Indore",Indore,Vijay Nagar,"Mughlai, North Indian, Kebab",11 AM to 3 AM,"['Lunch', 'Delivery', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned']",4.0,487,350
18678098,Yummy Tummy The Cheese Bar,https://www.zomato.com/indore/yummy-tummy-the-cheese-bar-sudama-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1043, Sec-A, Footi Kothi Square, Sudama Nagar, Indore",Indore,Sudama Nagar,"Fast Food, Street Food",1am – 10pm (Mon-Sun),"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg']",3.9,251,200
1401177,Domino's Pizza,https://www.zomato.com/indore/dominos-pizza-1-rnt-marg?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1st floor, NASA Building, RNT Marg, Indore",Indore,RNT Marg,"Pizza, Fast Food",11 AM to 11 PM,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned']",3.7,367,200
18518044,Midnight Chillies,https://www.zomato.com/indore/midnight-chillies-by-pass-road-north?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,Bicholi Mardana ,Indore,By Pass Road (North),North Indian,"12Midnight to 5AM, 4PM to 12Midnight (Mon-Sun)","['No Seating Available', 'Cash', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'Digital Payments Accepted', 'Bulk Orders Accepted']",3.7,884,300
18642919,Cafe Kono,https://www.zomato.com/indore/cafe-kono-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/6, Upper Ground, Western Business Center, New Palasia, Indore",Indore,New Palasia,Cafe,11AM to 1AM (Mon-Sun),"['Lunch', 'Cash', 'Delivery', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Pure Veg', 'Indoor Seating', 'Smoking Area']",4.0,229,250
1402201,Cafe Kono,https://www.zomato.com/indore/cafe-kono-sapna-sangeeta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"98, Aishwarya Apartment, Behind Dulhaniya Saree, Sapna Sangeeta, Indore",Indore,Sapna Sangeeta,"Sandwich, Fast Food, Beverages","11:30AM to 10:30AM (Mon),11AM to 11PM (Tue-Sat),12Noon to 10:30AM (Sun)","['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Axis Bank - Dining Delights', 'Pure Veg']",4.0,287,175
1400002,McDonald's,https://www.zomato.com/indore/mcdonalds-south-tukoganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Treasure Island Mall, South Tukoganj, Indore",Indore,"Treasure Island Mall, South Tukoganj","Burger, Fast Food, Beverages, Cafe, Desserts",10 AM to 11 PM,"['Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Dinner', 'Mall Parking', 'Delivery', 'Credit Card', 'Debit Card', 'Air Conditioned', 'Indoor Seating']",4.1,355,250
18693076,McDonald's,https://www.zomato.com/indore/mcdonalds-3-bhawar-kuan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Orange Business Park, Bhawarkuan Main, Bhawar Kuan, Indore",Indore,Bhawar Kuan,"Burger, Fast Food, Beverages, Cafe, Desserts",9 AM to 11 PM,"['Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Digital Payments Accepted']",4.1,308,250
1400494,Panchavati Gaurav,https://www.zomato.com/indore/panchavati-gaurav-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, Malhar Mega Mall, Vijay Nagar, Indore",Indore,"Malhar Mega Mall, Vijay Nagar","Gujarati, Rajasthani","11:30 AM to 3:30 PM, 7 PM to 11 PM","['Dinner', 'Mall Parking', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg', 'Air Conditioned']",3.9,389,300
1400377,Wanna Puff,https://www.zomato.com/indore/wanna-puff-rau?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"P-10, Jhoomer Ghat, Near Hotel Mashal, Rau, Indore",Indore,Rau,"Fast Food, Beverages",10AM to 11PM (Mon-Sun),"['Cash', 'Debit Card', 'Breakfast', 'Lunch', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Table booking recommended', 'Outdoor Seating']",3.7,306,250
1402928,12 AM - Hotel Somdeep Palace,https://www.zomato.com/indore/12-am-hotel-somdeep-palace-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Somdeep Palace, MR 10, Vijay Nagar, Indore",Indore," Hotel Somdeep Palace, Vijay Nagar",North Indian,12 Noon to 2 AM,"['Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Table booking not available', 'Axis Bank - Dining Delights']",4.1,414,375
18748729,Saify Hotel,https://www.zomato.com/indore/saify-hotel-1-bombay-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"453, Saify Hotel Gali, Jawahar Marg, Siyaganj, Bombay Bazaar, Indore",Indore,Bombay Bazaar,"North Indian, Mughlai",9 AM to 3 AM,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Indoor Seating']",4.0,266,200
1400424,Hotel Shree Leela,https://www.zomato.com/indore/hotel-shree-leela-sarwate-bus-stand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"15/3, Chhoti Gwaltoli, Sarwate Bus Stand, Indore",Indore,Sarwate Bus Stand,North Indian,10:30am – 1am (Mon-Sun),"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",3.8,394,200
1402102,Gordhan Thal,https://www.zomato.com/indore/gordhan-thal-geeta-bhavan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Tulsi Tower, Geeta Bhavan, Indore",Indore,Geeta Bhavan,Gujarati,"11AM to 3:45PM, 7PM to 11PM (Mon-Sun)","['Cash', 'Debit Card', 'Delivery', 'Lunch', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Pure Veg', 'Free Parking', 'Valet Parking Available', 'Air Conditioned', 'Table booking recommended']",3.9,432,300
1402431,Icekraft,https://www.zomato.com/indore/icekraft-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5, Scheme 78, Part 2, Opposite Prestige College, Vijay Nagar, Indore",Indore,Vijay Nagar,"Desserts, Ice Cream, Fast Food",12noon – 12midnight (Mon-Sun),"['Debit Card', 'Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Free Wifi', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Indoor Seating', 'Digital Payments Accepted']",4.1,227,150
18408192,Ranjeet's Kitchen,https://www.zomato.com/indore/ranjeets-kitchen-2-sudama-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2563 -E, Near Footi Kothi Square, Sudama Nagar, Indore",Indore,Sudama Nagar,North Indian,11AM to 11PM (Mon-Sun),"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Free Parking', 'Table Reservation Not Required', 'Pure Veg']",3.3,397,225
1402342,Make My Sandwich,https://www.zomato.com/indore/make-my-sandwich-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"A - 21&22, Rajat Jayanti Complex, Vijay Nagar, Indore",Indore,Vijay Nagar,"Sandwich, Fast Food",24 Hours (Mon-Sun),"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Breakfast', 'Outdoor Seating']",3.9,203,150
1402359,Urban Lokal Cafe,https://www.zomato.com/indore/urban-lokal-cafe-geeta-bhavan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"8, Navratan Baag, Geeta Bhavan, Indore",Indore,Geeta Bhavan,"Fast Food, North Indian",11 AM to 3 AM,"['Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Delivery', 'Debit Card', 'Indoor Seating', 'Smoking Area', 'Pure Veg']",4.1,284,175
1400140,Spicy Family Restaurant,https://www.zomato.com/indore/spicy-family-restaurant-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"LG 14, Royal Platinum Building, Opposite Prestige College, Vijay Nagar, Indore",Indore,Vijay Nagar,"North Indian, Chinese, Mughlai",11 AM to 4 AM,"['Dinner', 'Delivery', 'Credit Card', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating']",3.7,642,250
18606665,Linkbite,https://www.zomato.com/indore/linkbite-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"203 DH, Scheme 74 C, Behind Apollo Hospital, Vijay Nagar, Indore",Indore,Vijay Nagar,"North Indian, Chinese, Mughlai",11am – 3am (Mon-Sun),"['Lunch', 'Cash', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'Free Parking', 'Digital Payments Accepted', 'Indoor Seating', 'Axis Bank - Dining Delights']",3.7,600,250
1402943,Apna Dhaba(MTM),https://www.zomato.com/indore/apna-dhaba-mtm-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"108 PU 4, Scheme 54, Behind C21 Mall, Vijay Nagar, Indore",Indore,Vijay Nagar,"North Indian, Chinese","11 AM to 12 Midnight (Mon), 11 AM to 11 PM (Tue-Sun)","['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Pure Veg', 'Indoor Seating', 'Outdoor Seating', 'Digital Payments Accepted']",3.4,582,150
1402383,Veg Bites,https://www.zomato.com/indore/veg-bites-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Saket Nagar, Old Palasia, Indore",Indore,Old Palasia,"North Indian, Chinese, Fast Food",11 AM to 11 PM,"['Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Dinner', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Pure Veg']",3.7,316,225
1401697,Lucky Bakers,https://www.zomato.com/indore/lucky-bakers-sudama-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1878, Sector D, Sudama Nagar, Indore",Indore,Sudama Nagar,"Bakery, Fast Food",9 AM to 9:30 PM (Mon-Sun),"['Cash', 'Breakfast', 'No Alcohol Available', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Desserts and Bakes']",3.9,447,125
1400243,Fantasy,https://www.zomato.com/indore/fantasy-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"LG 2-3, Navneet Plaza, Old Palasia, Indore",Indore,Old Palasia,"Italian, Fast Food",10:30 AM to 10:30 PM,"['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Delivery', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Desserts and Bakes']",3.9,266,350
18633230,Sigdi - Sizzler & South Indian,https://www.zomato.com/indore/sigdi-sizzler-south-indian-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"65, Vrindavan Restaurant, Scheme 78, Part 2, Vijay Nagar, Indore",Indore,Vijay Nagar,"South Indian, Chinese, Italian",11am – 2:30am (Mon-Sun),"['Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Delivery', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg']",3.9,196,300
18652353,Veg Bites,https://www.zomato.com/indore/veg-bites-sapna-sangeeta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9, Scheme 47, Mittal Chamber, Sapna Sangeeta, Indore",Indore,Sapna Sangeeta,"North Indian, Chinese, Fast Food",11 AM to 11 PM,"['Cash', 'Lunch', 'Dinner', 'Credit Card', 'Delivery', 'Takeaway Available', 'Debit Card', 'Pure Veg', 'Indoor Seating']",3.6,303,225
18217254,Saify Family Restaurant,https://www.zomato.com/indore/saify-family-restaurant-bombay-bazaar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"453, Jawahar Marg, Bombay Bazaar, Indore",Indore,Bombay Bazaar,"North Indian, Chinese, Mughlai",11 AM to 12:30 AM,"['Cash', 'Debit Card', 'Delivery', 'No Alcohol Available', 'Dinner', 'Credit Card', 'Takeaway Available', 'Lunch', 'Indoor Seating', 'Free Parking', 'Air Conditioned', 'Table Reservation Not Required']",3.8,382,375
1400269,Young Tarang,https://www.zomato.com/indore/young-tarang-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 46-47, 56 Shops, New Palasia, Indore",Indore,"56 Dukan, New Palasia","Street Food, South Indian",8 AM to 11:30 PM,"['Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Breakfast', 'Dinner', 'Delivery', 'Outdoor Seating', 'Indoor Seating', 'Pure Veg']",3.8,441,150
1400689,Sharma Namkeen Mithaiyan,https://www.zomato.com/indore/sharma-namkeen-mithaiyan-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Oposite Mangal City Mall, Shahid Sukhdev Parisar, Vijay Nagar, Indore",Indore,Vijay Nagar,"North Indian, Chinese, South Indian, Street Food, Beverages",7:30 AM to 11 PM,"['Lunch', 'Delivery', 'Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.0,418,100
1402716,MP-09 Nagpal's Chole Bhature,https://www.zomato.com/indore/mp-09-nagpals-chole-bhature-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"27/3, Janjeerwala Square, New Palasia, Indore",Indore,New Palasia,"Street Food, North Indian",11AM to 11PM (Mon-Sun),"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']",4.1,292,125
18645361,NH3 Kitchen,https://www.zomato.com/indore/nh3-kitchen-4-rau?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Medicaps College, Dewas Nakha, Rau, Indore",Indore,Rau,"Cafe, North Indian",11 AM to 11 PM,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Outdoor Seating', 'Free Wifi', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Pure Veg']",4.0,237,325
1401364,Ansh Restaurant,https://www.zomato.com/indore/ansh-restaurant-south-tukoganj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3/5, Opposite Hotel Surya, South Tukoganj, Indore",Indore,South Tukoganj,"North Indian, Chinese, Mughlai",11am – 12midnight (Mon-Sun),"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Indoor Seating', 'Pure Veg']",3.9,415,225
1400087,Riddhi Siddhi,https://www.zomato.com/indore/riddhi-siddhi-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B 6, Rajat Jayanti Complex, Scheme 54, Vijay Nagar, Indore",Indore,Vijay Nagar,"North Indian, South Indian, Chinese, Fast Food",10 AM to 11:30 PM,"['Lunch', 'Delivery', 'Breakfast', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",3.3,350,300
18620904,Chill Baby,https://www.zomato.com/indore/chill-baby-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"FH 228, Scheme 54, Opposite Soft Vision Collage, Vijay Nagar, Indore",Indore,Vijay Nagar,"Chinese, Fast Food",10am – 11pm (Mon-Sun),"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Pure Veg']",3.7,218,150
18815155,Sagar Gaire,https://www.zomato.com/indore/sagar-gaire-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 4, First Floor, Scheme 54, Vijay Nagar, Indore",Indore,Vijay Nagar,"South Indian, Fast Food",12noon – 12midnight (Mon-Sun),"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating']",3.9,239,200
1400798,Ramesh Masala Dosa,https://www.zomato.com/indore/ramesh-masala-dosa-new-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"LG 4 & 5, 56 Dukan, One Centre Building, New Palasia, Indore",Indore,"56 Dukan, New Palasia",South Indian,1pm – 11pm (Mon-Sun),"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Outdoor Seating', 'Pure Veg']",4.0,275,75
1400115,Indian Coffee House,https://www.zomato.com/indore/indian-coffee-house-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"BCM Heights, Near Bombay Hospital, Vijay Nagar, Indore",Indore,"BCM Heights, Vijay Nagar","South Indian, North Indian, Chinese, Fast Food",7 AM to 11 PM,"['Mall Parking', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Credit Card', 'Debit Card', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Air Conditioned', 'Table Reservation Not Required']",3.9,355,225
18741904,Paneer King,https://www.zomato.com/indore/paneer-king-jail-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6, Park Road, Vallabh Nagar, Beneath Rajkumar Bridge, Near Victoria Building, Jail Road, Indore",Indore,Jail Road,"North Indian, Chinese",11am – 11pm (Mon-Sun),"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']",4.0,278,200
1402325,Ashirwad Bhojnalaya,https://www.zomato.com/indore/ashirwad-bhojnalaya-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 20, Opposite Mangal City Mall, Vijay Nagar, Indore",Indore,"Mangal City Mall, Vijay Nagar",North Indian,"11 AM to 3:30 PM, 7 PM to 11 PM","['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']",3.6,350,100
1401229,Chick N Serve,https://www.zomato.com/indore/chick-n-serve-manik-bagh-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"167, Falak Appartment, Khatiwala Tank, Manik Bagh Road, Indore",Indore,Manik Bagh Road,"Lebanese, North Indian, Chinese",4 PM to 11 PM,"['No Alcohol Available', 'Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Delivery', 'Outdoor Seating', 'Indoor Seating', 'Air Conditioned']",3.9,333,400
18633158,Mr. Eggzotic,https://www.zomato.com/indore/mr-eggzotic-old-palasia?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"11, Anand Bazar, Ravi Nagar, Old Palasia, Indore",Indore,Old Palasia,"Fast Food, North Indian, Street Food",8:30 AM to 12 Midnight,"['Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Lunch', 'Card Upon Delivery', 'Indoor Seating', 'Digital Payments Accepted']",3.3,355,175
1402193,Chai Kaapi,https://www.zomato.com/indore/chai-kaapi-1-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 3, Scheme 54, PU 4, Near Bombay Hospital Square, Vijay Nagar, Indore",Indore,Vijay Nagar,"Fast Food, Beverages, Tea",9am – 12midnight (Mon-Sun),"['Delivery', 'Breakfast', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Air Conditioned', 'Pure Veg', 'Indoor Seating']",4.1,216,175
18686647,Udan Khatola,https://www.zomato.com/indore/udan-khatola-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"37, Opposite SICA School, Scheme 54, Vijay Nagar",Indore,Vijay Nagar,"Fast Food, Beverages",3pm – 12midnight (Mon-Sun),"['Dinner', 'Delivery', 'Debit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Pure Veg']",4.1,148,175
18286520,Rajkamal Dal Bafle,https://www.zomato.com/indore/rajkamal-dal-bafle-sarwate-bus-stand?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Guru Kripa Avenue, Sarwate Bus Stand, Indore",Indore,Sarwate Bus Stand,North Indian,10 AM to 11 PM,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']",3.9,245,150
18680082,Swaad Delhi Da,https://www.zomato.com/indore/swaad-delhi-da-bhawar-kuan?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"59, Shop 3, Behind Giriraj Complex, Siddharth Nagar, Bhawar Kuan, Indore",Indore,Bhawar Kuan,"Rolls, North Indian",11:30 AM to 11:30 PM,"['Dinner', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Delivery', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating']",3.9,325,175
1400356,Shawarma Grill & Momo Station,https://www.zomato.com/indore/shawarma-grill-momo-station-1-manik-bagh-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5, G-Complex, Palsikar Colony, Opposite Bhairav Mandir, Manik Bagh Road, Indore",Indore,Manik Bagh Road,"Lebanese, Momos, Fast Food",1pm – 10:30pm (Mon-Sun),"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Indoor Seating', 'Outdoor Seating']",4.0,260,150
1401982,Veg Bites,https://www.zomato.com/indore/veg-bites-1-vijay-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite C21 Mall, A.B Road, Vijay Nagar, Indore",Indore,Vijay Nagar,"North Indian, Chinese, Fast Food",11 AM to 11 PM,"['Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Delivery', 'Debit Card', 'Indoor Seating', 'Wifi', 'Pure Veg']",3.6,218,225
1400630,Bablu Sandwich,https://www.zomato.com/indore/bablu-sandwich-manik-bagh-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Behind Reliance Fresh, Near Manik Bagh Bridge, Manik Bagh Road, Indore",Indore,Manik Bagh Road,Sandwich,"2pm – 10:15pm (Mon, Wed, Thu, Fri, Sat), 2pm – 8:15pm (Tue),2pm – 10:40pm (Sun)","['Delivery', 'Lunch', 'Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Pure Veg']",4.1,264,150
